Kinase	BRAF_druginhibition_175_GSE42872	BRAF_druginhibition_38_GDS5085	FGFR3_druginhibition_36_GDS5023	ERBB3_knockdown_65_GSE19921	BRAF_knockdown_193_GSE5481	AURKA_druginhibition_196_GSE57810	HUNK_knockout_240_GSE14226	TGFBR2_knockout_293_GSE46211	TGFBR2_knockout_292_GSE46150	TGFBR2_knockout_295_GSE45968	TGFBR2_knockout_296_GSE22989	PDK1_knockout_265_GSE42187	TRIM28_knockout_302_GSE32224	TRIM28_knockout_303_GSE32224	RAF1_activemutant_219_GSE42964	CDK4_knockdown_225_GSE8866	IGF1R_druginhibition_46_GSE14024	IRAK4_defectivemutant_200_GSE6789	RET_knockout_270_GSE32093	GSK3A_knockdown_201_GDS4305	GSK3B_knockdown_202_GDS4305
MAPK12	0.6085662700680341	0.6085662700680341	0.7424289396955392	3.962461041069806	0.5269361853989712	1.6228584955512853	7.778858341166481	7.475011935997749	0.4178539580870253	0.7791171642953161	1.7475848207093279	5.795833365889086	0.9561803715490279	2.6261032974458822	1.2589047356392784	4.6223963752714115	NA	2.623339232755569	1.089976749632072	5.2351711693172955	4.069909917894019
TTK	0.48831202861705075	0.48831202861705075	0.6112852945792675	8.267390888388126	0.414570807797354	1.3475397537743556	6.821688662429139	1.0027745028716482	1.9457787738702053	1.7723094007145006	1.4646417963217182	1.133491323731667	3.855949113392154	0.8807848404115636	1.9884513315786136	8.518939405443636	NA	5.019188448743196	NA	1.5962965684355583	3.4711060486870844
MAP2K1	NA	NA	4.009767322141927	12.6190709084977	1.7368945298856673	3.3997904688893588	13.121414908130411	10.903011458302384	9.910220453967478	4.1456099273295814	7.565222328270597	15.355634529976518	4.785919863726119	10.114808135425854	6.0624985903231	10.86813829921728	NA	3.0087305507913777	5.257028586985523	10.337011353442504	10.58635547433653
MOK	NA	NA	4.00622489478609	3.2012134947928494	3.4066685850238	1.4886482738833453	3.321333759103205	2.194785032982097	3.0716157888525237	4.10260724848675	1.5608726190161584	3.2802906143532966	1.9605384871123008	2.0468156015817542	3.107573790245146	2.780757383263678	NA	1.3523014045567476	4.877360048796117	3.885537933470988	3.2601536353600777
NPM/ALK	NA	NA	3.305285520826986	2.879216636976601	2.9892915648248475	NA	2.9436985510725964	NA	NA	NA	3.1548363779499433	2.921707091317769	NA	NA	NA	5.800395424807649	NA	NA	NA	NA	2.9109020721736676
PKM	NA	NA	3.126615292386295	NA	2.812024159181615	NA	NA	NA	2.6329823132869348	NA	2.976777479939695	NA	NA	3.499166166273084	2.652329103309169	NA	NA	2.7448037595542285	3.5738506568892254	NA	NA
PRKCG	NA	NA	2.970368828842431	NA	NA	1.0058376579402724	0.9014623387494001	1.6629077139127963	3.748322731014065	1.2393841987806096	1.071108901530882	NA	NA	NA	0.812808159107969	3.3294747441176815	NA	0.8842915480340258	NA	NA	4.0217587314570835
JAK2	NA	NA	2.7975448634449696	7.661822620286927	13.088243741271894	NA	7.967486202672272	3.7763777515631833	3.5006915318345593	1.1567764391335893	8.982764987802748	10.16915943600149	1.355008701272692	3.482534577122461	1.9752283746438701	8.613307311635248	NA	2.13015248141576	3.6230461702087693	4.674201735115802	5.6875948800207
TRRAP	NA	NA	2.630352921100429	2.2142675239772567	NA	2.4047415516345554	2.2769450538999823	NA	2.1463701537669926	2.679619446121906	2.4829444339750677	NA	2.907882118094449	NA	2.1652386683227545	1.9928260323012748	NA	2.2555555868459196	3.072204125720537	NA	2.2450513647235018
BRD2	NA	NA	2.3788668926198557	4.5215539814000465	4.738141263343656	2.1561385015607204	2.0303076297937133	2.8963537503743733	1.9020385768198944	2.4275896958444725	5.065140110128298	4.605076185523063	2.653667453209135	2.743310516032311	4.422372532385483	4.073551507227877	3.546587599137626	2.0092741168581	2.8167074982808566	5.238340642480021	4.58382696136133
TYK2	NA	NA	2.2329452743017226	1.5459107698627899	4.836683667339269	NA	NA	NA	0.5059225066921332	NA	3.5746741459535247	0.578510811995272	NA	1.1513392825322544	0.5182004300718603	0.4104392907179619	NA	1.6109754226315058	3.0224541806493366	NA	NA
PKC-D	NA	NA	2.1820678350078637	NA	1.881281571483006	NA	NA	NA	1.7123226189265845	NA	2.0382553023074497	NA	NA	2.5430719950890195	1.7304884861229624	NA	NA	1.8176315131929153	2.615921453809097	NA	NA
TRKA	NA	NA	2.0714905824155494	NA	1.7734165205065473	1.853513445181396	1.730914159080078	NA	NA	2.1193158005968202	1.928863881707668	1.710465163718253	NA	2.430213470255973	1.624363374707381	3.4898698179705274	NA	1.710465163718253	5.643826158670403	NA	1.700430661947352
TAOK1	NA	NA	2.021019922560019	NA	NA	1.8039849759152926	NA	2.529461308811711	1.5582864413601023	2.068666917246392	NA	NA	NA	NA	1.576107628934968	1.414097121522945	NA	1.6616919344158128	NA	NA	1.651715147551942
CDKL2	NA	NA	1.9733189679508107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53061415085991	NA	NA	1.6156830627545702	NA	NA	NA
MAP4K5	NA	NA	1.9733189679508107	1.5767319856208233	NA	1.7572235244658863	NA	2.480262883976348	1.5129068726502082	2.020788170510306	NA	1.6156830627545702	NA	2.3297699513265324	1.53061415085991	1.369732594722797	NA	1.6156830627545702	NA	NA	1.605763768547357
CAMK1G	NA	NA	1.9281169207999393	NA	NA	NA	NA	NA	NA	1.9754087626419685	NA	NA	NA	NA	NA	NA	NA	1.572167750856133	NA	NA	NA
SGK2	NA	NA	1.8851807983333755	NA	NA	1.6709562980115267	NA	2.3891384443204937	1.4293876881956538	1.9322957109527517	NA	NA	NA	NA	1.4468686228558705	1.2882288833174773	NA	1.5309130159485596	NA	NA	1.521108040585045
PNCK	NA	NA	1.8851807983333755	NA	NA	NA	1.5509022622106199	NA	1.4293876881956538	NA	1.7449065206604226	NA	NA	NA	NA	1.2882288833174773	NA	NA	NA	NA	1.521108040585045
MAPK15	NA	NA	1.8851807983333755	1.4924184884591614	1.5924823372389483	3.9389292854571476	1.5509022622106199	2.3891384443204937	1.4293876881956538	1.9322957109527517	1.7449065206604226	1.5309130159485596	2.151899376695728	2.2393692491018093	1.4468686228558705	1.2882288833174773	NA	1.5309130159485596	2.311131351801425	1.8262023440939856	1.521108040585045
WEE1	NA	NA	1.8443087039913495	3.486213812073721	1.5529439748984686	1.6310156433596223	6.060733967319149	2.346777551396328	5.669352283019169	NA	4.011379800094823	1.4917169616211743	2.1101389165310627	2.1973694040893563	1.408181694603348	5.210863339114921	NA	NA	NA	1.7855646682338124	3.5460969732345173
MAP3K10	NA	NA	1.8443087039913495	1.4534493537108364	NA	1.6310156433596223	NA	NA	NA	1.8912471189450077	NA	1.4917169616211743	NA	2.1973694040893563	1.408181694603348	NA	2.986605888649434	1.4917169616211743	2.2689512787020796	1.7855646682338124	NA
TTN	NA	NA	1.8053245318231588	NA	NA	1.5929602227967377	NA	NA	NA	1.8520868807172899	NA	NA	NA	NA	1.3713752529790697	NA	NA	1.4544034820951568	2.2286617574449528	NA	NA
DYRK3	NA	NA	1.8053245318231588	NA	3.618031824850278	1.5929602227967377	1.4741654744678223	2.3063074724225205	1.3541186959861904	1.8520868807172899	3.9335566129704316	1.4544034820951568	NA	NA	1.3713752529790697	2.983930833999215	NA	1.4544034820951568	2.2286617574449528	1.7468143034036046	1.4447119370836177
CAMK2G	NA	NA	1.8053245318231588	1.4163618905236564	1.5152894673777306	NA	1.4741654744678223	NA	NA	NA	1.6662168425607644	1.4544034820951568	NA	NA	NA	1.2149558969557097	NA	NA	NA	NA	NA
PBK	NA	NA	1.7680737525496997	3.337549497178721	3.544577209027774	1.5566355070121984	3.4586119549512464	5.182612458748234	1.31914966462206	4.244658427934201	1.6295469513017957	3.4172542857789923	4.695674294070785	2.118885984665085	1.336294769617697	4.991544494196383	NA	3.4172542857789923	2.1901082592096377	6.710358945110062	5.74066792086128
PIM2	NA	NA	1.7324200266095096	1.347232053781984	5.862520212230846	1.52190515640766	1.4043608062134214	NA	3.1378142173976085	4.172207439949652	1.5944725091771672	1.3848243214306952	NA	NA	5.398328081436139	1.1485835209976887	NA	3.3473489867605384	2.153154444956792	1.6743755792342092	3.327133538776272
RPS6KA2	NA	NA	1.6982424568959278	1.3149324449764088	NA	3.5675888461967014	3.321333759103205	5.036995559839483	1.2538580925949967	1.7444791977326282	NA	3.2802906143532966	NA	NA	1.2707817661957046	4.790054439743624	NA	1.3523014045567476	NA	3.885537933470988	5.534163765018945
ACVR1	NA	NA	1.6654333410354607	1.283995042318947	1.380676264179665	NA	1.340454318630143	NA	NA	NA	1.528639578446031	1.321141596015419	NA	NA	NA	1.0880778467114443	NA	NA	NA	NA	NA
SGK3	NA	NA	1.633896318691925	NA	1.3504485722867832	3.439172337407269	NA	2.1274931202758443	1.194019992069365	1.6797848130054438	NA	NA	NA	NA	1.210724196390134	1.0597621726338828	NA	3.1539195052328277	NA	NA	1.2818366827928316
AKT3	NA	NA	1.633896318691925	NA	1.3504485722867832	3.439172337407269	NA	2.1274931202758443	2.9469592304350307	1.6797848130054438	1.4976770271259587	NA	NA	NA	1.210724196390134	1.0597621726338828	NA	1.2912485361873116	NA	NA	3.1339390074576117
IRAK1	NA	NA	1.633896318691925	NA	1.3504485722867832	NA	NA	NA	1.194019992069365	NA	1.4976770271259587	NA	NA	1.980239759422593	1.210724196390134	NA	NA	1.2912485361873116	2.0507462601880455	NA	NA
JAK3	NA	NA	1.6035448327792223	7.564318638687277	3.2192263300230763	NA	3.1348328337017324	NA	1.1659106472321303	NA	3.5285763447089193	5.283473033033822	NA	NA	1.1825058520883869	4.515974047055318	NA	NA	NA	1.5464246119821956	NA
PRKCH	NA	NA	1.574300843072836	NA	NA	1.368362529459767	NA	4.776209540480998	2.83149275982755	1.61984281816936	NA	NA	NA	1.9184239658447582	1.1553875780812122	2.54616784702295	NA	1.2349249545017693	NA	1.5174101505931232	3.0169210006122813
JAK1	NA	NA	1.574300843072836	2.958916396865243	3.161244188192326	1.368362529459767	3.0771633131552347	4.776209540480998	1.1389008828806557	NA	3.469570900315476	5.196067595760155	NA	NA	NA	4.4311503434916775	NA	NA	NA	1.5174101505931232	3.0169210006122813
NEK6	NA	NA	1.5460937444252056	1.1720798435962394	3.105274891894847	NA	NA	NA	1.11292009613804	NA	1.4115882405298257	1.2083457891721843	NA	1.889110228734437	1.1292987711369256	0.9815470786104349	NA	1.2083457891721843	1.9590828993370573	1.4894319689120017	1.1990990899221412
EPHB1	NA	NA	1.4925396183526465	NA	2.9988958980222375	NA	1.1766834056325086	NA	1.063794863455888	NA	1.3591686192053778	1.1580315079768666	NA	1.833349867903297	1.0799589653402375	0.9343208637337281	NA	2.8757976517403128	1.90296808139384	NA	1.1488938042442467
ULK1	NA	NA	1.3729405967404946	NA	NA	1.1741850500883795	NA	NA	NA	1.4171137704358936	NA	NA	NA	NA	0.9707659946282572	NA	NA	1.046438701223424	1.777013426390429	NA	NA
HCK	NA	NA	1.3299413459115281	0.9722674092246953	NA	1.1329546400427213	1.0245053376050535	NA	0.9164488591403381	NA	1.2004906031974851	4.458693204348018	1.5801108628900362	1.663103737229465	0.9318773257466694	0.7934696200357384	NA	NA	NA	1.2753123166585567	2.536078802514198
KIT	NA	NA	1.3299413459115281	0.9722674092246953	4.64654865370138	NA	1.0245053376050535	NA	0.9164488591403381	NA	5.112215951221907	2.555133349640339	1.5801108628900362	1.663103737229465	2.392121690602173	0.7934696200357384	NA	2.555133349640339	1.7314903650078317	NA	NA
MAP2K2	NA	NA	1.3093430188175847	2.440011963641666	NA	NA	2.553184058123832	1.7840746553957276	2.3184700495397763	3.299120605347368	NA	2.514461397510562	1.5586608347386235	1.64142225294022	NA	2.048076706509618	NA	0.9875808730564133	1.709634085268987	3.090385209924552	2.495483000672807
FGR	NA	NA	1.130527828350675	NA	NA	NA	2.1982209867536024	NA	0.7402236041432592	NA	1.0070789213695466	0.824219116670419	NA	NA	NA	3.1353613168216077	NA	NA	NA	NA	2.1427812711166534
PRKCQ	NA	NA	0.9284213062811382	NA	1.8691827147164677	3.613742849756252	NA	1.3682503978889862	0.5682132703897419	NA	0.8128453848369369	1.7609499206202903	1.1570737616577653	1.2341847136087898	0.5811163429004358	0.467320259546495	NA	NA	NA	0.8793870541583331	1.743823317526119
AURORAB	NA	NA	0.8134489613161442	4.277048405045714	0.5892030747162188	1.7707812396925382	4.500970800610881	1.2384943120843956	1.3660352150241222	0.8513443086478318	1.8989804219983655	0.5448491568357984	4.609121928695637	1.1080976571794978	2.623686862862038	2.2034655800814082	1.8229669799637382	2.8511793623638737	1.1702079190419978	2.0419090835036475	0.5378878883952204
PRKCE	NA	NA	0.7857223676271959	1.4153090014577285	1.580646216492731	1.7131210070135052	1.511431870139749	3.009980214480748	1.3134295246590897	NA	0.6771723998682452	2.7624742333662926	NA	1.0773888890679073	0.4637124157948298	2.121950795620132	1.7883415277278865	1.4784123227340071	1.1390074844954268	3.5770332980044786	1.462277971937414
RSK3	NA	NA	NA	5.4115460410491565	NA	NA	8.897236855157427	7.336462202930392	2.357431232413531	2.8958544201862004	NA	8.83029612679281	3.1255811604382773	3.2164460959556678	NA	8.005143692377741	NA	NA	NA	9.807552259182609	8.797411270582744
ADRBK1	NA	NA	NA	4.5215539814000465	2.073981833032452	2.1561385015607204	2.0303076297937133	NA	1.9020385768198944	NA	2.2332635914883627	2.0092741168581	NA	NA	NA	1.7516566291383355	NA	NA	NA	2.3177511829764215	4.58382696136133
BAZ1B	NA	NA	NA	3.7784631972550033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.544995877861656	NA	3.8216859255445432	NA	4.146802038551336	NA
CCND1	NA	NA	NA	3.7784631972550033	NA	NA	3.844043818768599	NA	NA	NA	NA	3.8216859255445432	NA	NA	NA	NA	NA	NA	NA	4.146802038551336	NA
CDKN1B	NA	NA	NA	3.7784631972550033	NA	NA	3.844043818768599	4.744936871011538	3.707187168552166	NA	NA	3.8216859255445432	NA	4.587832010875176	NA	3.544995877861656	NA	NA	NA	4.146802038551336	3.810697763795732
PCNA	NA	NA	NA	3.7784631972550033	NA	NA	3.844043818768599	4.744936871011538	3.707187168552166	NA	NA	3.8216859255445432	NA	4.587832010875176	NA	3.544995877861656	NA	NA	NA	4.146802038551336	3.810697763795732
PKN3	NA	NA	NA	3.6494100793713917	NA	1.7129582928090097	NA	NA	NA	NA	1.7872569429332659	1.572167750856133	2.195725792460507	NA	1.4876121429490876	NA	NA	NA	NA	1.8689034369983943	NA
IGF1R	NA	NA	NA	3.5926434979507174	0.8339536465169843	NA	2.107263766876445	1.5411395335360691	NA	NA	2.4682961110949484	0.7830071413631348	NA	NA	NA	1.6318638370617908	NA	NA	NA	1.0332179720161245	0.774960679620103
FLT3	NA	NA	NA	3.5658350993330834	1.5924823372389483	1.6709562980115267	1.5509022622106199	NA	1.4293876881956538	NA	1.7449065206604226	1.5309130159485596	2.151899376695728	5.115985631908014	NA	3.1356419542686966	NA	NA	NA	1.8262023440939856	NA
CAM-KII-A	NA	NA	NA	3.5658350993330834	NA	1.6709562980115267	1.5509022622106199	2.3891384443204937	NA	NA	1.7449065206604226	1.5309130159485596	NA	NA	NA	1.2882288833174773	NA	NA	NA	1.8262023440939856	1.521108040585045
MAP3K20	NA	NA	NA	3.096689235616225	3.2073727047997345	NA	NA	4.056023272062034	NA	NA	NA	3.1394228784565703	NA	NA	NA	6.196316118858818	NA	3.1394228784565703	NA	NA	3.1285570336676423
PKC-B	NA	NA	NA	2.426163199360076	NA	NA	NA	3.371327351545145	NA	NA	NA	2.4679295079141808	NA	NA	NA	2.20175459363762	NA	NA	NA	2.7838988255427566	NA
BCR/ABL	NA	NA	NA	2.314009328721132	2.42167191729742	NA	2.377045054696823	NA	NA	NA	2.584065517522939	NA	NA	NA	NA	2.091087559475716	NA	NA	NA	NA	NA
NEK2	NA	NA	NA	2.219274739206842	0.9373758093546462	1.0058376579402724	4.11078272485869	NA	0.7980915236660768	NA	1.071108901530882	NA	1.4409660478436601	NA	0.812808159107969	1.8384517644916771	NA	0.8842915480340258	NA	2.856313846884921	0.8758920949305475
RSK-2	NA	NA	NA	2.2142675239772567	NA	NA	5.13093509385504	6.91812389563781	NA	NA	2.4829444339750677	5.0871809892204976	NA	NA	NA	4.548672439471398	NA	NA	NA	5.726528698827375	5.065689643628045
TRKB	NA	NA	NA	1.9686966428098291	NA	NA	4.648345768688116	2.8963537503743733	NA	NA	2.2332635914883627	4.605076185523063	NA	NA	NA	6.725475100395596	NA	NA	NA	2.3177511829764215	4.58382696136133
RPS6KA6	NA	NA	NA	1.6225112269088906	NA	NA	NA	NA	NA	NA	NA	NA	2.290415161727584	NA	1.576107628934968	NA	NA	1.6616919344158128	NA	NA	NA
SCYL2	NA	NA	NA	1.6225112269088906	1.7242958615127923	1.8039849759152926	1.6820253371821743	2.529461308811711	1.5582864413601023	2.068666917246392	NA	1.6616919344158128	NA	NA	NA	1.414097121522945	NA	1.6616919344158128	NA	1.9613345466505803	1.651715147551942
TIE1	NA	NA	NA	1.5767319856208233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.369732594722797	NA	NA	NA	NA	NA
WEE2	NA	NA	NA	1.5767319856208233	1.6779408407940795	1.7572235244658863	1.6359013098477522	NA	1.5129068726502082	NA	1.8318716860675923	NA	2.2418200600022167	NA	1.53061415085991	1.369732594722797	NA	NA	NA	NA	NA
CDK17	NA	NA	NA	1.5767319856208233	NA	NA	NA	NA	NA	NA	NA	1.6156830627545702	NA	2.3297699513265324	NA	NA	NA	NA	NA	NA	NA
CDK20	NA	NA	NA	1.5334454003500135	NA	NA	1.5922712791171516	2.433566256539205	1.470018282327261	NA	NA	1.572167750856133	NA	2.283435466180755	NA	1.3278541754234294	NA	NA	NA	1.8689034369983943	1.5623057271630931
HIPK3	NA	NA	NA	1.5334454003500135	NA	NA	NA	NA	NA	NA	NA	1.572167750856133	NA	2.283435466180755	NA	NA	NA	NA	NA	NA	NA
NTRK3	NA	NA	NA	1.5334454003500135	NA	NA	1.5922712791171516	2.433566256539205	NA	NA	1.7872569429332659	1.572167750856133	NA	NA	NA	1.3278541754234294	NA	NA	NA	1.8689034369983943	1.5623057271630931
CSNK1G3	NA	NA	NA	1.5334454003500135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAP3K11	NA	NA	NA	1.4163618905236564	NA	1.5929602227967377	NA	NA	1.3541186959861904	NA	NA	NA	NA	NA	NA	1.2149558969557097	NA	NA	NA	NA	NA
YES	NA	NA	NA	1.3810015701741833	NA	NA	1.4384670687388625	NA	NA	NA	NA	1.4188180483952597	NA	NA	NA	2.913212178545619	NA	NA	NA	NA	1.4091828855345634
GRK6	NA	NA	NA	1.3810015701741833	NA	1.5566355070121984	1.4384670687388625	2.267573678619806	NA	NA	1.6295469513017957	1.4188180483952597	NA	NA	NA	1.1809775742258248	NA	NA	NA	1.70979672024478	1.4091828855345634
MYLK	NA	NA	NA	1.347232053781984	NA	NA	1.4043608062134214	NA	NA	NA	NA	1.3848243214306952	NA	NA	NA	1.1485835209976887	NA	NA	NA	1.6743755792342092	1.3752453187115303
MKNK1	NA	NA	NA	1.3149324449764088	NA	NA	1.3717257901280202	NA	NA	NA	NA	1.3523014045567476	NA	NA	NA	1.1176528443843379	NA	NA	NA	1.6404299831292855	1.3427783400713906
FES	NA	NA	NA	1.3149324449764088	3.4066685850238	NA	NA	NA	NA	NA	1.5608726190161584	NA	NA	NA	NA	1.1176528443843379	NA	NA	NA	NA	NA
CAMKIIGAMMA	NA	NA	NA	1.283995042318947	NA	NA	1.340454318630143	2.1605015827122425	NA	NA	NA	1.321141596015419	NA	NA	NA	2.7185885352423265	NA	NA	NA	1.6078522296014863	1.3116742479563623
LATS1	NA	NA	NA	1.2543234864622477	3.2793560160490847	3.439172337407269	1.3104500319700456	NA	2.9469592304350307	NA	1.4976770271259587	NA	1.8944368303399923	NA	1.210724196390134	2.65887441798847	NA	NA	NA	NA	NA
FLT1	NA	NA	NA	1.1984402084535786	NA	1.368362529459767	1.2539053042698831	2.0649634491987454	NA	NA	1.43922568076093	1.2349249545017693	NA	NA	NA	2.54616784702295	NA	NA	NA	1.5174101505931232	1.2256234253813547
EEF2K	NA	NA	NA	1.1984402084535786	NA	3.3199603185272726	1.2539053042698831	2.0649634491987454	NA	NA	1.43922568076093	1.2349249545017693	NA	NA	2.8668308635148243	4.4311503434916775	NA	5.196067595760155	4.6175510730827165	1.5174101505931232	1.2256234253813547
CAMKIIDELTA	NA	NA	NA	1.1720798435962394	NA	NA	1.2272162194977567	2.0352935960426173	NA	NA	NA	1.2083457891721843	NA	NA	NA	4.349256219057699	NA	NA	NA	1.4894319689120017	1.1990990899221412
YES1	NA	NA	NA	1.146686042722013	3.0511960027971408	3.208815707136337	1.2014950345963362	NA	1.0879042037762627	NA	1.3849220016134696	1.1827340882411015	NA	NA	NA	0.9574831107836651	NA	NA	NA	1.4624259812869813	1.173541997400567
ZAP70	NA	NA	NA	1.1222004625825028	NA	NA	2.915749403128394	1.9788226492611318	NA	NA	NA	1.1580315079768666	NA	NA	NA	6.246950124058186	NA	NA	NA	NA	1.1488938042442467
ITK	NA	NA	NA	1.0323396336149138	NA	1.1957601461350462	1.0855317200440866	1.8758882908848429	NA	NA	3.1067753609841042	1.0673116684870365	NA	NA	NA	2.2092132992718083	NA	NA	1.8007428263837186	1.340103028187146	1.0583893021516004
BLK	NA	NA	NA	0.9916659263128407	NA	NA	1.0442205771949433	NA	NA	NA	NA	1.026213842602599	NA	NA	NA	2.1262255531078744	NA	NA	NA	NA	1.0173978201092002
PLK4	NA	NA	NA	0.7386451714525253	0.8205748779185736	0.8861425523383435	2.078264077254206	NA	0.6880972765398756	NA	0.9488901929031159	NA	1.3078012705947177	NA	0.7020293221685823	0.5782475897141154	NA	NA	NA	1.0188535429360315	0.7619318194425975
SYK	NA	NA	NA	0.5681167852661152	0.6423725613990093	NA	NA	NA	NA	NA	2.0258197691538715	0.5963620529983873	NA	NA	NA	0.42578023836969753	NA	NA	NA	NA	NA
TEC	NA	NA	NA	NA	7.876634988264619	3.3199603185272726	3.0771633131552347	NA	1.1389008828806557	1.61984281816936	5.866644104124929	1.2349249545017693	1.8330935537916737	1.9184239658447582	NA	1.0065711053643027	NA	3.0367456285077994	1.9885742939735085	NA	NA
PKCETA	NA	NA	NA	NA	3.9483019765690845	1.7572235244658863	NA	NA	3.60386997882853	NA	4.2679763128388455	1.6156830627545702	NA	NA	NA	NA	NA	NA	NA	NA	3.7979120604097703
HASPIN	NA	NA	NA	NA	3.89037029307397	NA	NA	4.744936871011538	NA	NA	NA	3.8216859255445432	NA	NA	NA	3.544995877861656	NA	NA	NA	NA	3.810697763795732
TGM2	NA	NA	NA	NA	3.89037029307397	NA	NA	4.744936871011538	NA	NA	NA	3.8216859255445432	NA	NA	NA	3.544995877861656	NA	NA	NA	NA	3.810697763795732
GSG2	NA	NA	NA	NA	3.7752328804171906	NA	NA	2.3891384443204937	NA	NA	1.7449065206604226	1.5309130159485596	NA	NA	NA	1.2882288833174773	NA	NA	NA	NA	1.521108040585045
STK3	NA	NA	NA	NA	3.2192263300230763	1.396696583436969	1.2816263736462885	2.0956730890071005	1.1659106472321303	NA	NA	3.0942592343512954	NA	NA	NA	4.515974047055318	NA	NA	NA	NA	3.0743567481101506
PKCGAMMA	NA	NA	NA	NA	3.14677874980207	0.6833373076237695	NA	NA	2.698071451031156	NA	1.9821382860855388	NA	NA	NA	NA	2.318831415239914	NA	0.578510811995272	NA	NA	1.5943490366318536
EPHB2	NA	NA	NA	NA	2.479880517645776	NA	2.400418679413919	NA	NA	NA	1.1056270920710358	0.9168087112775927	NA	NA	NA	1.9045556254844305	NA	0.9168087112775927	1.6276113319098737	NA	2.3436278047756693
RYK	NA	NA	NA	NA	1.7242958615127923	1.8039849759152926	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.414097121522945	NA	NA	NA	NA	NA
BMP2K	NA	NA	NA	NA	1.7242958615127923	1.8039849759152926	1.6820253371821743	NA	1.5582864413601023	NA	1.878983733001518	NA	2.290415161727584	2.3786056869268877	NA	1.414097121522945	NA	NA	NA	NA	NA
TAOK3	NA	NA	NA	NA	1.7242958615127923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6616919344158128	NA	NA	NA
NEK3	NA	NA	NA	NA	1.634080660342691	NA	1.5922712791171516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LMTK2	NA	NA	NA	NA	1.634080660342691	NA	1.5922712791171516	NA	NA	NA	NA	1.572167750856133	NA	NA	NA	1.3278541754234294	NA	1.572167750856133	NA	NA	1.5623057271630931
MATK	NA	NA	NA	NA	1.5924823372389483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5309130159485596	NA	NA	NA
CSF1R	NA	NA	NA	NA	1.5924823372389483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5309130159485596	NA	NA	NA
STK26	NA	NA	NA	NA	1.5529439748984686	NA	NA	NA	NA	NA	1.704618522550927	NA	NA	2.1973694040893563	NA	NA	NA	NA	2.2689512787020796	NA	NA
STK38L	NA	NA	NA	NA	1.5529439748984686	1.6310156433596223	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2506548247387448	NA	NA	NA	NA	NA
AURKC	NA	NA	NA	NA	1.5152894673777306	1.5929602227967377	NA	2.3063074724225205	NA	NA	NA	1.4544034820951568	NA	NA	NA	1.2149558969557097	NA	NA	NA	NA	1.4447119370836177
EPHB4	NA	NA	NA	NA	1.5152894673777306	1.5929602227967377	1.4741654744678223	NA	NA	NA	NA	1.4544034820951568	NA	NA	NA	2.983930833999215	NA	NA	NA	NA	1.4447119370836177
MAP3K2	NA	NA	NA	NA	1.4793642854514706	NA	1.4384670687388625	2.267573678619806	NA	NA	NA	1.4188180483952597	NA	NA	NA	1.1809775742258248	NA	NA	NA	NA	NA
MARK3	NA	NA	NA	NA	1.4450320897456514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STK38	NA	NA	NA	NA	1.412171983345088	1.4886482738833453	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1176528443843379	NA	NA	NA	NA	NA
MAP4K1	NA	NA	NA	NA	1.412171983345088	NA	1.3717257901280202	NA	NA	NA	NA	1.3523014045567476	NA	NA	NA	1.1176528443843379	NA	1.3523014045567476	NA	NA	1.3427783400713906
EPHA7	NA	NA	NA	NA	1.412171983345088	NA	1.3717257901280202	NA	NA	NA	NA	1.3523014045567476	NA	NA	NA	1.1176528443843379	NA	1.3523014045567476	NA	NA	1.3427783400713906
EPHA5	NA	NA	NA	NA	1.412171983345088	NA	1.3717257901280202	NA	NA	NA	NA	1.3523014045567476	NA	NA	NA	1.1176528443843379	NA	1.3523014045567476	NA	NA	1.3427783400713906
PRKG2	NA	NA	NA	NA	1.380676264179665	1.4567571571564044	1.340454318630143	NA	1.2233069554738267	NA	1.528639578446031	NA	1.926850647380646	2.012890460628138	NA	1.0880778467114443	NA	NA	NA	NA	NA
CLK2	NA	NA	NA	NA	1.380676264179665	NA	NA	NA	NA	NA	1.528639578446031	NA	NA	NA	1.2401206492778265	NA	NA	NA	NA	NA	NA
EPHA6	NA	NA	NA	NA	1.3214023509262287	NA	1.2816263736462885	NA	NA	NA	NA	1.2625356687797848	NA	NA	NA	1.032619270328745	NA	1.2625356687797848	NA	NA	1.2531790883052603
EPHA3	NA	NA	NA	NA	1.2934595604785117	NA	1.2539053042698831	NA	NA	NA	NA	1.2349249545017693	NA	NA	NA	1.0065711053643027	NA	1.2349249545017693	NA	NA	1.2256234253813547
