	AR	ATF2	ATF3	BCL3	BCLAF1	BHLHE40	BRCA1	CBX3	CEBPB	CEBPD	CHD1	CREB1	CTCF	E2F1	E2F4	E2F6	EGR1	ELF1	ERG	ESR1	ETS1	EZH2	FLI1	FOS	FOSL2	FOXA1	FOXA2	FOXM1	FOXP2	GABPA	GATA1	GATA2	HDAC2	HNF4A	IRF1	IRF3	IRF8	KAT2A	KLF4	MAX	MYC	MYOD1	NANOG	NELFE	NFE2L2	NFIC	NFYA	NFYB	NR2C2	NRF1	PBX3	PML	POU5F1	PPARD	PPARG	RAD21	RCOR1	RELA	REST	RFX5	RUNX1	SALL4	SIN3A	SIX5	SMAD4	SMC3	SOX2	SP1	SP2	SPI1	SRF	STAT3	STAT5A	SUZ12	TAF1	TAF7	TCF3	TCF7L2	TP53	TP63	TRIM28	UBTF	USF1	USF2	VDR	YY1	ZBTB33	ZBTB7A	ZC3H11A	ZEB1	ZKSCAN1	ZMIZ1	ZNF384
REST	0.054764024933214604	0.03827629911280101	0.00870195794053662	0.005188067444876783	0.022157996146435453	0.018820577164366373	0.041793135652579964	0.004437869822485207	0.0049504950495049506	0.021363173957273652	0.02170460561143462	0.045051983057373894	0.049776862341228974	0.029482841952634124	0.01432225063938619	0.04855275443510738	0.017386427369601793	0.037305122494432075	0.007087172218284904	0.011307420494699646	0.004204625087596356	0.03983516483516483	0.01850872554204125	0.01700318809776833	0.004092769440654843	0.010224948875255624	0.017252396166134186	0.0036576444769568397	0.008321775312066574	0.0356478611283323	0.04097951024487756	0.042239185750636135	0.013258897418004187	0.024576954069298954	0.00851900393184797	0.01784776902887139	0.009386281588447653	0.003671071953010279	0.03476669716376944	0.041392285983066796	0.021029330381848368	0.01050420168067227	0.03656509695290859	0.008016032064128256	0.045040946314831666	0.009079118028534372	0.03207769276044732	0.037494763301214915	0.0149812734082397	0.040620871862615586	0.03170731707317073	0.02734796689456639	0.021248339973439574	0.013636363636363636	0.023742227247032222	0.04360345536816125	0.03237597911227154	0.012658227848101266	1.0	0.017184035476718405	0.04857142857142857	0.029003783102143757	0.03142488161859664	0.02566333188342758	0.049633389734912575	0.04831124412141941	0.04754601226993865	0.02110138960370561	0.024932003626473256	0.028748341441839895	0.010904425914047467	0.017820773930753563	0.009364548494983277	0.11224489795918367	0.03861003861003861	0.01868659903897491	0.037745098039215684	0.01918859649122807	0.027706185567010308	0.042611415168100075	0.02339986235375086	0.04578226387887527	0.03616775682954983	0.030847145488029467	0.0052044609665427505	0.017710309930423784	0.0190623390005152	0.04334646862685662	0.007885304659498209	0.005087209302325582	0.005035971223021582	0.02244039270687237	0.0319094184251158
RFX5	0.017868145409735057	0.0565978736710444	0.010494752623688156	0.019583843329253364	0.022561863173216887	0.02834467120181406	0.06422279056550156	0.007861635220125786	0.023255813953488372	0.043654001616814875	0.04299226139294927	0.08355941399891481	0.028558875219683654	0.039735099337748346	0.04714640198511166	0.048028872848417545	0.019516728624535316	0.03260123541523679	0.010043041606886656	0.00847457627118644	0.014164305949008499	0.001256281407035176	0.021114864864864864	0.11348837209302326	0.0107095046854083	0.01593625498007968	0.013904982618771726	0.020249221183800622	0.02077562326869806	0.025400547088706527	0.02245508982035928	0.027799227799227798	0.023676880222841225	0.025842696629213482	0.017326732673267328	0.11802378774016468	0.0073964497041420114	0.00463678516228748	0.027944111776447105	0.04915390813859791	0.031078610603290677	0.008333333333333333	0.023957409050576754	0.027237354085603113	0.02464332036316472	0.019441069258809233	0.14626129827444537	0.11151928627656783	0.01791713325867861	0.03706859821048147	0.08522050059594756	0.040389294403892946	0.018610421836228287	0.010778443113772455	0.023386342376052385	0.02247191011235955	0.038746908491343775	0.0265748031496063	0.017184035476718405	1.0	0.031180400890868598	0.028089887640449437	0.04871955028107433	0.014842300556586271	0.013286093888396812	0.026627218934911243	0.027777777777777776	0.11140350877192982	0.0782122905027933	0.03273427471116817	0.018979833926453145	0.0551440329218107	0.01668806161745828	0.006329113924050633	0.05557076375581713	0.032062391681109186	0.037037037037037035	0.0325497287522604	0.024504084014002333	0.02040816326530612	0.009174311926605505	0.04198473282442748	0.03890641430073607	0.04461221688400824	0.009538950715421303	0.01478953356086462	0.018578352180936994	0.040473463153875525	0.008784773060029283	0.007564296520423601	0.008902077151335312	0.04107648725212465	0.04460665044606651
RUNX1	0.04237658366098733	0.07924429283652584	0.013678905687544997	0.0188556566970091	0.051622418879056046	0.034026465028355386	0.08660844250363901	0.004382761139517896	0.015536723163841809	0.05359001040582726	0.05016181229773463	0.06430241621200312	0.06401384083044982	0.04527750730282376	0.0368066355624676	0.08	0.043304843304843306	0.0657744874715262	0.01913536498936924	0.014005602240896359	0.024734982332155476	0.008563899868247694	0.04238197424892704	0.037614185921547555	0.019164955509924708	0.019727891156462583	0.023536895674300253	0.005065123010130246	0.025087108013937282	0.0650174437044085	0.07252298263534218	0.09259259259259259	0.01943095072866065	0.04875051208521098	0.016329196603527107	0.028932140978432403	0.009992862241256246	0.008746355685131196	0.05754060324825986	0.0771216521458535	0.03501945525291829	0.0110803324099723	0.03508771929824561	0.025537634408602152	0.05325443786982249	0.024755700325732898	0.05921250375713856	0.07668977469670711	0.021766169154228857	0.057762938230383976	0.059286898839137646	0.06291635825314582	0.024374176548089592	0.0200387847446671	0.056647398843930635	0.04330065359477124	0.05502645502645503	0.041007615700058585	0.04857142857142857	0.031180400890868598	1.0	0.03450439146800502	0.05279232111692845	0.05555555555555555	0.03814262023217247	0.04929876753081173	0.05033045246568378	0.0405616224648986	0.03970789593792789	0.08221709006928407	0.028405422853453842	0.05054715997915581	0.017333333333333333	0.02849200833912439	0.07822410147991543	0.041666666666666664	0.07723372034326098	0.037037037037037035	0.02544529262086514	0.04476449980537174	0.01966101694915254	0.07715023994093761	0.0698776154757205	0.0661625708884688	0.009587020648967551	0.027163613392293114	0.04286461055933089	0.0894488188976378	0.014978601997146932	0.010101010101010102	0.015804597701149427	0.06216867469879518	0.05697856769472034
SALL4	0.024752475247524754	0.022207917605407145	0.008565310492505354	0.014492753623188406	0.02037351443123939	0.024745269286754003	0.021043528394349958	0.006896551724137931	0.02663934426229508	0.031279620853080566	0.033776867963152504	0.020477815699658702	0.018095238095238095	0.03773584905660377	0.022115384615384617	0.02525832376578645	0.021714285714285714	0.012265512265512266	0.006024096385542169	0.03232323232323232	0.019880715705765408	0.013651877133105802	0.010040160642570281	0.017400204708290685	0.01845018450184502	0.01444043321299639	0.01818181818181818	0.008928571428571428	0.021032504780114723	0.011700793982448809	0.030115146147032774	0.03202195791399817	0.011406844106463879	0.018832391713747645	0.018092105263157895	0.012922465208747515	0.010570824524312896	0.009029345372460496	0.050078247261345854	0.022137079608343976	0.03236607142857143	0.01160541586073501	0.10324825986078887	0.02972027972027972	0.03456048084147258	0.025806451612903226	0.019306540583136328	0.022047643182970096	0.002840909090909091	0.017791970802919707	0.02340290955091714	0.023268112109994712	0.07291666666666667	0.007861635220125786	0.03244495944380069	0.014429109159347553	0.029211295034079845	0.01818181818181818	0.029003783102143757	0.028089887640449437	0.03450439146800502	1.0	0.018633540372670808	0.014104372355430184	0.03406593406593406	0.017940199335548173	0.08662175168431184	0.013333333333333334	0.01283987915407855	0.02403495994173343	0.004594180704441042	0.017924528301886792	0.012027491408934709	0.029516539440203562	0.024109896271376507	0.024896265560165973	0.03816131830008673	0.01843817787418655	0.0273972602739726	0.02946375957572186	0.03278688524590164	0.04153522607781283	0.019551466359977	0.02089783281733746	0.009345794392523364	0.007309941520467836	0.019267822736030827	0.02687296416938111	0.004132231404958678	0.0021645021645021645	0.004210526315789474	0.02924451665312754	0.03136882129277566
SIN3A	0.027390900649953576	0.17436661698956782	0.04395604395604396	0.04185351270553064	0.11136235161107971	0.06376811594202898	0.14582224587546566	0.016060862214708368	0.03773584905660377	0.09910979228486647	0.06803130644190247	0.09738309738309739	0.04878930249367546	0.07516339869281045	0.13478260869565217	0.10274669379450661	0.050697084917617236	0.16135328562134027	0.013621794871794872	0.0071090047393364926	0.044153720359771054	0.0014749262536873156	0.102803738317757	0.06934306569343066	0.01386748844375963	0.029503105590062112	0.02865329512893983	0.034013605442176874	0.03015873015873016	0.14609571788413098	0.019576719576719578	0.024918743228602384	0.03929430633520449	0.048769771528998244	0.029017857142857144	0.05502958579881657	0.006482982171799027	0.021940928270042195	0.06202723146747353	0.22626888802789616	0.08269230769230769	0.006254886630179828	0.022659511031604056	0.06956521739130435	0.02685851318944844	0.051840721262208865	0.10630571145592604	0.11015968525804212	0.04477611940298507	0.08200867052023121	0.08420573509330906	0.14315967810249894	0.015429831006612785	0.019593613933236574	0.026674937965260544	0.035217391304347825	0.04415137614678899	0.043591411841249185	0.03142488161859664	0.04871955028107433	0.05279232111692845	0.018633540372670808	1.0	0.05662188099808062	0.015485407980941036	0.03237410071942446	0.04010989010989011	0.06963136337039204	0.060453400503778336	0.06791338582677166	0.04951958610495196	0.09117821195973949	0.04559505409582689	0.005048683736025965	0.1577981651376147	0.11734693877551021	0.06344902386117136	0.05514250309789343	0.016242937853107344	0.029098360655737704	0.006046863189720333	0.06025492468134415	0.13715822501120573	0.12473002159827214	0.007582139848357203	0.03416370106761566	0.09626955475330927	0.05388069275176395	0.010509296685529508	0.007389162561576354	0.006488240064882401	0.08146964856230032	0.07312826465467208
SIX5	0.022086466165413533	0.11199772014819037	0.008424599831508003	0.014970059880239521	0.0819304152637486	0.01060070671378092	0.1123273390669794	0.007792207792207792	0.009046052631578948	0.03479749001711352	0.03456495828367104	0.08808290155440414	0.04601899196493791	0.056768558951965066	0.06361474435196195	0.06465196928412187	0.04046242774566474	0.15575916230366493	0.013212221304706853	0.006509357200976403	0.059880239520958084	0.00303951367781155	0.05803298717165547	0.04878048780487805	0.012678288431061807	0.01178318931657502	0.012309920347574221	0.006837606837606838	0.021897810218978103	0.1456133964324718	0.027747551686615888	0.024875621890547265	0.0064	0.043536206130608615	0.02593440122044241	0.050571944611679714	0.005847953216374269	0.02445414847161572	0.03919597989949749	0.08275623268698061	0.044275774826059454	0.008071025020177562	0.021937842778793418	0.021756021756021756	0.028864970645792562	0.02329075882794891	0.08338783518639634	0.09226532017443195	0.03468208092485549	0.09154669619785899	0.05538045925258892	0.045990566037735846	0.012048192771084338	0.023203592814371257	0.024714828897338403	0.030796304443466784	0.03542392566782811	0.032300593276203035	0.02566333188342758	0.014842300556586271	0.05555555555555555	0.014104372355430184	0.05662188099808062	1.0	0.013990267639902677	0.028233151183970857	0.032276015581524764	0.04800936768149883	0.049238578680203045	0.0533596837944664	0.0206794682422452	0.0661547548730065	0.014660493827160493	0.0036509675063891934	0.08579221423258121	0.03815869170199879	0.025053304904051173	0.041927409261576974	0.007189072609633357	0.020214521452145213	0.00779423226812159	0.037960122699386506	0.0625	0.05141388174807198	0.005208333333333333	0.06873111782477341	0.07340553549939831	0.05523066926575698	0.007481296758104738	0.005922165820642978	0.008382229673093043	0.025205761316872428	0.0535194880744619
SMAD4	0.06269791006966434	0.019461077844311378	0.00430416068866571	0.010588235294117647	0.017057569296375266	0.008648648648648649	0.019189189189189187	0.004518072289156626	0.008287292817679558	0.020139426800929512	0.018914473684210526	0.027947154471544715	0.03407601572739188	0.01768033946251768	0.00858704137392662	0.02785289345592212	0.012623985572587917	0.015050167224080268	0.006896551724137931	0.020689655172413793	0.0040595399188092015	0.016049382716049384	0.006519967400162999	0.01662510390689942	0.014285714285714285	0.014102564102564103	0.023863636363636365	0.008888888888888889	0.009259259259259259	0.009523809523809525	0.05855513307984791	0.05603112840466926	0.018741633199464525	0.020948180815876516	0.009523809523809525	0.00889248181083266	0.0028368794326241137	0.004457652303120356	0.03083989501312336	0.017408123791102514	0.009623797025371828	0.006693440428380187	0.03418054338299737	0.008631319358816275	0.043534762833008445	0.01645123384253819	0.022141560798548093	0.022798176145908327	0.006458557588805167	0.015270326042096575	0.020441988950276244	0.015485687470671047	0.02418379685610641	0.01992966002344666	0.03225806451612903	0.028985507246376812	0.022257551669316374	0.016159695817490494	0.049633389734912575	0.013286093888396812	0.03814262023217247	0.03406593406593406	0.015485407980941036	0.013990267639902677	1.0	0.037102473498233215	0.05271317829457364	0.01411764705882353	0.015523932729624839	0.019962570180910792	0.006825938566552901	0.021875	0.008631319358816275	0.06276545540349221	0.01889763779527559	0.006617038875103391	0.027377521613832854	0.027264731750219876	0.035509736540664374	0.05106382978723404	0.027096774193548386	0.0351288056206089	0.020387359836901122	0.012426422498364944	0.0030349013657056147	0.007683863885839737	0.009411764705882352	0.024199553239017124	0.00846262341325811	0.013177159590043924	0.008571428571428572	0.017687074829931974	0.017027863777089782
SMC3	0.04178145087235996	0.06759283996794016	0.0078064012490242	0.027639971651311126	0.040123456790123455	0.027646662171274445	0.0720078643401327	0.010441767068273093	0.01303680981595092	0.03414634146341464	0.025210084033613446	0.047275641025641024	0.5145929339477726	0.03942652329749104	0.01838831800973499	0.07200390529655845	0.02696225284601558	0.04135554279149914	0.010711553175210406	0.01603053435114504	0.009848484848484848	0.01653486700215672	0.021252796420581657	0.024280067758328628	0.012546125461254613	0.015429831006612785	0.017735334242837655	0.0015748031496062992	0.01347305389221557	0.04683462532299742	0.03767660910518053	0.03948772678762007	0.020377358490566037	0.05030094582975064	0.014094432699083862	0.028523489932885907	0.00933125972006221	0.004758128469468675	0.04748062015503876	0.05779967159277504	0.024061032863849766	0.007501875468867217	0.0189873417721519	0.014398848092152628	0.04420152091254753	0.02679830747531735	0.04927625500461965	0.05983839266215331	0.016655562958027982	0.041652441106179584	0.0392156862745098	0.050324056423942054	0.011963406052076003	0.015994436717663423	0.028245192307692308	0.47786537295330506	0.07379862700228833	0.029138251704897707	0.04831124412141941	0.026627218934911243	0.04929876753081173	0.017940199335548173	0.03237410071942446	0.028233151183970857	0.037102473498233215	1.0	0.038359083644112946	0.028384279475982533	0.04094412331406551	0.04067321178120617	0.010958904109589041	0.03770491803278689	0.02696793002915452	0.05024011821204285	0.04803186504217432	0.020892151326933936	0.047248182762201454	0.02865497076023392	0.027491408934707903	0.040113452188006486	0.018355359765051395	0.08945935433683391	0.04852405984634048	0.04290589956118966	0.00400962309542903	0.013431833445265278	0.02176278563656148	0.10115321252059307	0.06612244897959184	0.010236220472440945	0.014073494917904612	0.03419226957383548	0.0507446221731936
SOX2	0.053642010163749296	0.05243116578793205	0.003389830508474576	0.015518913676042677	0.03516624040920716	0.027497708524289642	0.03910761154855643	0.007067137809187279	0.02569832402234637	0.042966042966042964	0.04008746355685131	0.042432814710042434	0.046273546273546275	0.03961661341853035	0.03424178895877009	0.04588358678552701	0.02421875	0.029712460063897765	0.013245033112582781	0.01978021978021978	0.0175054704595186	0.020181634712411706	0.017155110793423873	0.04673590504451038	0.011482254697286013	0.029442691903259727	0.030274361400189215	0.01282051282051282	0.01929260450160772	0.020863309352517987	0.03674540682414698	0.03900470746469401	0.018240343347639486	0.03134479271991911	0.024727992087042534	0.0436046511627907	0.010158013544018058	0.008168028004667444	0.11682539682539683	0.0348879911861917	0.03869969040247678	0.014023732470334413	0.25045703839122485	0.043568464730290454	0.0497366881217086	0.033366045142296366	0.04450625869262865	0.04878623615366486	0.014453477868112014	0.025958930647036034	0.05276771857216762	0.04440497335701599	0.15513392857142858	0.019267822736030827	0.03317535545023697	0.03248730964467005	0.039492242595204514	0.027800490596892886	0.04754601226993865	0.027777777777777776	0.05033045246568378	0.08662175168431184	0.04010989010989011	0.032276015581524764	0.05271317829457364	0.038359083644112946	1.0	0.040758959943780745	0.03350970017636684	0.03520726859738785	0.015137180700094607	0.04982456140350877	0.023397761953204477	0.05445116681071737	0.04065456405011506	0.04305864884929473	0.0494148244473342	0.041474654377880185	0.03409090909090909	0.033428844317096466	0.03252885624344176	0.05221588415971917	0.03497164461247637	0.029045643153526972	0.00831353919239905	0.02029520295202952	0.028591352859135284	0.04256828662646329	0.011198208286674132	0.011494252873563218	0.007891770011273957	0.04143475572047001	0.04160887656033287
SP1	0.023877202956225127	0.07856924487924183	0.0098159509202454	0.03477344573234984	0.04085733422638982	0.023255813953488372	0.08016643550624133	0.008939974457215836	0.024009603841536616	0.05804555473916238	0.042081101759755164	0.09100152516522624	0.035343035343035345	0.05898305084745763	0.07932875667429443	0.05427189682966147	0.03746877601998335	0.0632996632996633	0.009467455621301775	0.00935672514619883	0.01288056206088993	0.00211864406779661	0.0256797583081571	0.3313550939663699	0.021468926553672316	0.035107587768969425	0.022977022977022976	0.046875	0.020737327188940093	0.05197268588770865	0.031313818924438394	0.04005621925509487	0.023148148148148147	0.04608050847457627	0.031880977683315624	0.3862487360970677	0.006060606060606061	0.021739130434782608	0.03735456215554195	0.058439061899269514	0.04586404586404586	0.006904487917146145	0.03907496012759171	0.04788418708240535	0.02428909952606635	0.04772004241781548	0.2416561047739755	0.16035988356708125	0.02321083172147002	0.04153225806451613	0.26688102893890675	0.05246203405430281	0.013584117032392894	0.015337423312883436	0.039297658862876256	0.026055237102657634	0.04602821083890126	0.04104803493449782	0.02110138960370561	0.11140350877192982	0.0405616224648986	0.013333333333333334	0.06963136337039204	0.04800936768149883	0.01411764705882353	0.028384279475982533	0.040758959943780745	1.0	0.29632465543644715	0.04518430439952437	0.02857142857142857	0.08904109589041095	0.0352035203520352	0.004228329809725159	0.07343875636558564	0.05345911949685535	0.05445881552076242	0.048740861088545896	0.019860973187686197	0.026405867970660146	0.007675438596491228	0.04525089605734767	0.05563835072031793	0.05559065066329753	0.009009009009009009	0.02359882005899705	0.04212860310421286	0.05622932745314223	0.006002400960384154	0.017478152309612985	0.013447432762836185	0.0492546986390149	0.03604902667627974
SP2	0.03229011425732737	0.10257896261953058	0.0045662100456621	0.024410089503661515	0.07579318448883667	0.023809523809523808	0.09907773386034256	0.006603773584905661	0.013452914798206279	0.049511002444987774	0.04262086513994911	0.10236578707916287	0.058530986993114	0.06239168110918544	0.06348208673790069	0.06678517013712544	0.03254237288135593	0.10379177377892031	0.008928571428571428	0.00974313551815766	0.010619469026548672	0.003281378178835111	0.05415860735009671	0.2932270916334661	0.016351118760757316	0.02144082332761578	0.02199528672427337	0.014071294559099437	0.010425716768027803	0.11070648215586307	0.03344867358708189	0.033529411764705884	0.015748031496062992	0.041146555709662504	0.02800658978583196	0.39306846999154693	0.003626473254759746	0.011278195488721804	0.03955696202531646	0.06802960874162849	0.05858310626702997	0.006993006993006993	0.035386631716906945	0.026981450252951095	0.028190671450538187	0.029292107404393815	0.293124246079614	0.19630484988452657	0.023773006134969327	0.06161841128433556	0.37515299877600977	0.0656691604322527	0.016299918500407497	0.010342084327764518	0.02425876010781671	0.03550023052097741	0.040098704503392965	0.023693379790940768	0.024932003626473256	0.0782122905027933	0.03970789593792789	0.01283987915407855	0.060453400503778336	0.049238578680203045	0.015523932729624839	0.04094412331406551	0.03350970017636684	0.29632465543644715	1.0	0.058792924037460975	0.0190325138778747	0.05627705627705628	0.017543859649122806	0.0041650889814464215	0.11220779220779221	0.04795852235904083	0.0440251572327044	0.053763440860215055	0.012422360248447204	0.02857142857142857	0.008431703204047217	0.05030181086519115	0.05582417582417582	0.053542455381287185	0.007597340930674264	0.0264797507788162	0.031804281345565746	0.06777363605557438	0.011796733212341199	0.020560747663551402	0.014678899082568808	0.04233095107201759	0.041312272174969626
SPI1	0.02584968884633796	0.09167842031029619	0.011284722222222222	0.022393822393822392	0.05274847307051638	0.029455081001472753	0.08643241856886381	0.0044365572315882874	0.02575107296137339	0.055062166962699825	0.04797047970479705	0.08551483420593368	0.050445103857566766	0.04961411245865491	0.04334916864608076	0.0657007244566575	0.027166882276843468	0.12251443232841565	0.02049530315969257	0.011754827875734676	0.02374893977947413	0.0046801872074883	0.0932475884244373	0.04197530864197531	0.019639934533551555	0.01700404858299595	0.01788375558867362	0.0079155672823219	0.019087136929460582	0.10148514851485149	0.04619718309859155	0.05317919075144509	0.014061207609594707	0.04510599909788002	0.02418096723868955	0.036924939467312345	0.024475524475524476	0.01875	0.04356740133264992	0.08103388054488299	0.05198180636777128	0.008285004142502071	0.025561097256857856	0.028044871794871796	0.032402791625124626	0.026234567901234566	0.06525974025974025	0.07261175402768323	0.030927835051546393	0.06170598911070781	0.056672760511883	0.07745901639344262	0.013127413127413128	0.015209125475285171	0.04689564068692206	0.03632286995515695	0.05228365384615385	0.04282800815771584	0.028748341441839895	0.03273427471116817	0.08221709006928407	0.02403495994173343	0.06791338582677166	0.0533596837944664	0.019962570180910792	0.04067321178120617	0.03520726859738785	0.04518430439952437	0.058792924037460975	1.0	0.03289977046671767	0.054729327781082686	0.020684168655529037	0.016841317365269462	0.09939301972685888	0.04084158415841584	0.05113952195664258	0.03616751269035533	0.017843866171003718	0.03651804670912951	0.01285140562248996	0.060245739199365836	0.05970790378006873	0.057803468208092484	0.011680143755615454	0.029017857142857144	0.036073329390892965	0.062438057482656094	0.009409751924721984	0.0078397212543554	0.009482758620689655	0.06518196632265073	0.06335923490735207
SRF	0.012354651162790697	0.05441027374112876	0.061381074168797956	0.021352313167259787	0.024128686327077747	0.01726844583987441	0.044964028776978415	0.018666666666666668	0.01598173515981735	0.029940119760479042	0.01597444089456869	0.049516908212560384	0.0166015625	0.019434628975265017	0.026503567787971458	0.022093023255813953	0.02696078431372549	0.049217855780236554	0.006787330316742082	0.00663716814159292	0.02466367713004484	0.0037313432835820895	0.03598691384950927	0.022900763358778626	0.010183299389002037	0.022222222222222223	0.019867549668874173	0.002531645569620253	0.02795698924731183	0.036371603856266435	0.013736263736263736	0.017077798861480076	0.014925373134328358	0.02754098360655738	0.012589928057553957	0.022292993630573247	0.0023752969121140144	0.02894736842105263	0.027156549520766772	0.03440670489633877	0.025974025974025976	0.00646551724137931	0.015891032917139614	0.0210727969348659	0.01303680981595092	0.017543859649122806	0.023453295592397897	0.02315410342166195	0.17117117117117117	0.030805687203791468	0.020248203788373612	0.03241758241758242	0.012612612612612612	0.008620689655172414	0.023284313725490197	0.01232166018158236	0.023517382413087935	0.02349869451697128	0.010904425914047467	0.018979833926453145	0.028405422853453842	0.004594180704441042	0.04951958610495196	0.0206794682422452	0.006825938566552901	0.010958904109589041	0.015137180700094607	0.02857142857142857	0.0190325138778747	0.03289977046671767	1.0	0.03229061553985873	0.013307984790874524	0.00408371618172537	0.03302699597932223	0.02983425414364641	0.03164556962025317	0.02199074074074074	0.008143322475570033	0.013181545835829839	0.007889546351084813	0.025026624068157616	0.020808561236623068	0.020193861066235864	0.00804289544235925	0.016051364365971106	0.021406727828746176	0.027072053311120368	0.009389671361502348	0.014962593516209476	0.00477326968973747	0.021940928270042195	0.029
STAT3	0.026568682871678916	0.10753360425132855	0.012077294685990338	0.035306334371754934	0.09567039106145252	0.035783365570599614	0.09189944134078212	0.015132408575031526	0.04830917874396135	0.08178438661710037	0.06332046332046332	0.0671604938271605	0.045492487479131885	0.05063291139240506	0.06319702602230483	0.05546623794212219	0.04128819157720892	0.08035410282601294	0.010477299185098952	0.015028901734104046	0.028037383177570093	0.0010416666666666667	0.038577912254160365	0.08532695374800638	0.0384180790960452	0.02765486725663717	0.030753968253968252	0.02119700748129676	0.030892448512585814	0.06983883346124328	0.027535258562793822	0.0324585635359116	0.02159090909090909	0.0429769392033543	0.053418803418803416	0.06288343558282208	0.01684717208182912	0.016229712858926344	0.04589963280293757	0.07370054305663305	0.039420756234915526	0.004514672686230248	0.03129890453834116	0.0517051705170517	0.03317535545023697	0.07849462365591398	0.08682855040470934	0.08241082410824108	0.03173076923076923	0.051821862348178135	0.07181425485961124	0.06771799628942486	0.012332990750256937	0.020242914979757085	0.03368940016433854	0.04476040021063718	0.04169714703730797	0.06531332744924978	0.017820773930753563	0.0551440329218107	0.05054715997915581	0.017924528301886792	0.09117821195973949	0.0661547548730065	0.021875	0.03770491803278689	0.04982456140350877	0.08904109589041095	0.05627705627705628	0.054729327781082686	0.03229061553985873	1.0	0.06815642458100558	0.005892255892255892	0.08619292083220752	0.0703001579778831	0.0447561790247161	0.05492730210016155	0.021568627450980392	0.02771025765678172	0.00972972972972973	0.049151027703306524	0.062034739454094295	0.06037735849056604	0.010113780025284451	0.026239067055393587	0.053994082840236685	0.04220779220779221	0.011862396204033215	0.018404907975460124	0.011990407673860911	0.06035042180402336	0.0606281957633309
STAT5A	0.004545454545454545	0.03702445652173913	0.005780346820809248	0.047520661157024795	0.0736318407960199	0.012195121951219513	0.02395926924228811	0.012861736334405145	0.03278688524590164	0.0928652321630804	0.02424942263279446	0.018902439024390243	0.022323693556570268	0.01683816651075772	0.028446389496717725	0.016804245283018868	0.010484927916120577	0.022874571101791842	0.013404825737265416	0.0051813471502590676	0.034482758620689655	0.00641025641025641	0.026744186046511628	0.027122641509433963	0.01179245283018868	0.023310023310023312	0.016666666666666666	0.024922118380062305	0.02493765586034913	0.023608017817371936	0.02665350444225074	0.025510204081632654	0.02763819095477387	0.02040816326530612	0.048625792811839326	0.0170261066969353	0.002824858757062147	0.009345794392523364	0.016680567139282735	0.020152261531571878	0.01390644753476612	0.002506265664160401	0.008526187576126675	0.08372093023255814	0.012106537530266344	0.06431535269709543	0.02666666666666667	0.02490170380078637	0.019230769230769232	0.017374517374517374	0.030323914541695383	0.04558568955568378	0.01020408163265306	0.021696252465483234	0.015873015873015872	0.0260989010989011	0.018538713195201745	0.03463203463203463	0.009364548494983277	0.01668806161745828	0.017333333333333333	0.012027491408934709	0.04559505409582689	0.014660493827160493	0.008631319358816275	0.02696793002915452	0.023397761953204477	0.0352035203520352	0.017543859649122806	0.020684168655529037	0.013307984790874524	0.06815642458100558	1.0	0.002109704641350211	0.02825517040489368	0.08531994981179424	0.025787965616045846	0.02	0.009140767824497258	0.007444168734491315	0.00909090909090909	0.019199122325836534	0.015384615384615385	0.020477815699658702	0.00980392156862745	0.012522361359570662	0.04352678571428571	0.01695633743111488	0.008333333333333333	0.008902077151335312	0.014326647564469915	0.05925925925925926	0.022316684378320937
SUZ12	0.08150470219435736	0.009221772379667117	0.0005614823133071309	0.0031007751937984496	0.004798080767692923	0.006493506493506494	0.008729993764290168	0.002292263610315186	0.005549389567147614	0.009255363904080775	0.009130434782608696	0.011730205278592375	0.061557402277623886	0.006387225548902195	0.002957329953527672	0.038715166985747715	0.005471956224350205	0.005126953125	0.006666666666666667	0.01901565995525727	0.0005485463521667581	0.12389380530973451	0.0012964563526361278	0.004357298474945534	0.007027027027027027	0.005907626208378088	0.015360983102918587	0.0017045454545454545	0.006546644844517185	0.0021482277121374865	0.04300168634064081	0.035668789808917196	0.005455537370430988	0.02479916171847712	0.006256517205422315	0.003013344812742144	0.006186726659167604	0.0005691519635742744	0.05445151033386327	0.010068027210884354	0.0017921146953405018	0.006034009873834339	0.04	0.0015814443858724301	0.057435090479937057	0.005681818181818182	0.011679211004412146	0.02238377654486321	0.0009925558312655087	0.0056785917092561046	0.01	0.004331683168316832	0.024429102496016993	0.014025974025974027	0.018030513176144243	0.05210204814947898	0.010238907849829351	0.013666352497643733	0.11224489795918367	0.006329113924050633	0.02849200833912439	0.029516539440203562	0.005048683736025965	0.0036509675063891934	0.06276545540349221	0.05024011821204285	0.05445116681071737	0.004228329809725159	0.0041650889814464215	0.016841317365269462	0.00408371618172537	0.005892255892255892	0.002109704641350211	1.0	0.004451639012545528	0.00436871996505024	0.015795868772782502	0.01580135440180587	0.038702928870292884	0.06217436609934005	0.03986710963455149	0.03132832080200501	0.017150395778364115	0.007276905400229797	0.0028768699654775605	0.002506265664160401	0.0025391451544646637	0.029269602577873255	0.0050335570469798654	0.003393665158371041	0.002242152466367713	0.005852516582130316	0.010544074230282582
